LTR,date,expNo,sessionNo,ratNo,trialNo,closed,offset,duration,delay,jitter,r,theta,X,Y,pval,z
129,200814,2,3,1,1,1,0,20,60,0,0.149217174062728,-1.37793823437906,0.0285996766371411,-0.146450754629389,0.018791949684892,3.96330617627744
129,200815,3,1,1,3,1,40,20,0,0,0.201243802532824,2.67455875010381,-0.179692134574589,0.0906079733240842,0.0150898348125998,4.17140400996064
129,200815,3,1,1,1,1,20,20,0,0,0.678683003646143,-2.68449806848779,-0.609008434056236,-0.29953187924914,4.28231213147223e-33,64.9460973407792
129,200815,3,1,1,2,1,20,20,0,0,0.680282289378786,2.43923643159128,-0.51927453680006,0.439474628020237,9.81184312176319e-18,34.2460154999407
129,200815,3,1,1,3,1,20,20,0,0,0.689480369072552,2.53945857305477,-0.568220590507774,0.390523417811812,4.47420248919127e-57,112.190430323396
130,200815,3,1,2,1,1,20,20,0,0,0.493869987406125,-0.723491602918683,0.370154983480265,-0.326944724174058,9.65049437547688e-05,8.78067232057894
130,200815,3,1,2,2,1,20,20,0,0,0.165050240674179,2.40897158603033,-0.122702299280601,0.110388983589207,0.0553705707121464,2.88760768634007
130,200815,3,1,2,3,1,20,20,0,0,0.234612093475035,-2.12297108329554,-0.123063433300251,-0.199745402422918,0.000519226897857638,7.48582547904447
129,200815,3,1,1,1,1,0,20,0,1,0.114737484499834,-2.39305646840666,-0.0840665345151678,-0.0780865425278883,0.135195101992778,2.00103293310114
129,200815,3,1,1,2,1,0,20,0,1,0.0590977125326593,-1.43273493725712,0.00813321693433859,-0.0585353774130809,0.50667042073262,0.681045227185603
129,200815,3,1,1,3,1,0,20,0,1,0.0712904001606629,-2.95047933991903,-0.0699924420363222,-0.0135417581155298,0.364173179270854,1.01138190985842
130,200815,3,1,2,1,1,0,20,0,1,0.177886913146067,3.1054539158331,-0.177770764889332,0.00642720929315706,0.0523184091162337,2.94286910978318
130,200815,3,1,2,2,1,0,20,0,1,0.0401413311387642,-2.55370770237362,-0.0334022258523286,-0.0222624745637575,0.814216121409122,0.206249787595765
130,200815,3,1,2,3,1,0,20,0,1,0.113952613965064,0.0498214238638687,0.113811218092604,0.00567493310521405,0.259668757868753,1.35046061586497
129,200815,3,1,1,1,1,0,20,0,0,0.513379423035535,2.16091790524999,-0.285676162722673,0.426553117499272,2.21418339230149e-19,40.0608816634374
129,200815,3,1,1,2,1,0,20,0,0,0.250403107944348,-0.374567143217832,0.233041678460547,-0.0916149145525974,3.89565579828514e-06,12.289536427765
129,200815,3,1,1,3,1,0,20,0,0,0.362210257009164,-0.582297308666001,0.30251853679057,-0.199195394476723,1.97001733183249e-12,26.1080577862463
130,200815,3,1,2,1,1,0,20,0,0,0.110872289757158,-2.9665352439339,-0.10917777775044,-0.0193100357708267,0.319632696195867,1.14321781114754
130,200815,3,1,2,2,1,0,20,0,0,0.345575920290155,-2.41289599401255,-0.257814471190932,-0.23011826335371,1.50909802319975e-07,15.2861077356016
130,200815,3,1,2,3,1,0,20,0,0,0.439456564532865,-1.98580289885754,-0.17718710463814,-0.402152709876462,7.22358799051593e-10,20.084695499547
129,200815,3,1,1,1,1,0,20,20,0,0.464149103582728,-1.80827791093059,-0.109193695459931,-0.451122075749407,9.39318662922099e-16,32.7460273342108
129,200815,3,1,1,2,1,0,20,20,0,0.249987251224497,2.13128800741099,-0.132893900869357,0.2117376605295,4.06280360591645e-06,12.2487506518569
129,200815,3,1,1,3,1,0,20,20,0,0.377180209337925,1.88961078029349,-0.11822373335237,0.358173225113811,1.85300244972468e-13,28.3107171529239
130,200815,3,1,2,1,1,0,20,20,0,0.364948649738446,-1.11153819727236,0.161775616227085,-0.327133255631802,2.88722059339544e-06,12.3864390759701
130,200815,3,1,2,2,1,0,20,20,0,0.319526459170695,-0.0229132887369436,0.319442584141256,-0.00732076138927083,1.56894379803181e-06,13.0684362381007
130,200815,3,1,2,3,1,0,20,20,0,0.349331929603132,0.292169900280356,0.334527637960124,0.100618370494995,2.17753478774572e-06,12.6914108921858
129,200815,3,1,1,1,1,0,20,40,0,0.376543582255491,0.434392828913041,0.341572376950859,0.158472018482564,2.07565002382274e-10,21.5513305393453
129,200815,3,1,1,2,1,0,20,40,0,0.182038614352835,-1.96448443888479,-0.0698294645267365,-0.168112768698304,0.00150432218483853,6.46192113752257
129,200815,3,1,1,3,1,0,20,40,0,0.318887789102893,-2.49250131542872,-0.254036657151292,-0.192755801111998,9.99605105409885e-10,20.2361949857474
130,200815,3,1,2,1,1,0,20,40,0,0.396376064128096,0.573166720964064,0.333030369980061,0.21495291783231,2.64107445356997e-07,14.6116005318723
130,200815,3,1,2,2,1,0,20,40,0,0.202624339449548,2.14050860334383,-0.109293500258488,0.17062108233924,0.00504565819431757,5.25524773598283
130,200815,3,1,2,3,1,0,20,40,0,0.216595311922404,1.92093343179165,-0.0742979527586361,0.203453541042271,0.00734733438859614,4.87900703126342
129,200815,3,1,1,1,1,0,20,60,0,0.165562875924441,2.65704914190785,-0.146504548441772,0.0771199271929409,0.0152758053412569,4.16648201442455
129,200815,3,1,1,2,1,0,20,60,0,0.0804490150728501,0.193208003406198,0.0789521262456248,0.0154468698281102,0.28341195438115,1.26204858510737
129,200815,3,1,1,3,1,0,20,60,0,0.0214249965630013,-0.439500665206863,0.0193888556633484,-0.00911607118173501,0.912900366829497,0.0913470650671988
130,200815,3,1,2,1,1,0,20,60,0,0.266975575229378,2.43571703168638,-0.203180113554911,0.173187179735888,0.00121411961545543,6.62866407252235
130,200815,3,1,2,2,1,0,20,60,0,0.129520453851282,3.10348929172535,-0.129426442042858,0.00493397060883372,0.116730134030433,2.1472701396278
130,200815,3,1,2,3,1,0,20,60,0,0.164290653668533,3.13319406164538,-0.164284859471343,0.0013797939393724,0.0617027850903912,2.78011614493189
130,200815,3,2,2,2,1,40,20,0,0,0.484383488151663,-0.232154743563902,0.471388884824762,-0.111444528163742,0.0442844734854009,3.05015572672164
129,200815,3,2,1,1,1,20,20,0,0,0.265465405722083,2.88901279749338,-0.257042435661836,0.0663405449496834,2.35816516726448e-05,10.5003103636433
129,200815,3,2,1,3,1,20,20,0,0,0.318223587608579,-2.31853980355118,-0.216387569508815,-0.233329534076899,0.000101170421138791,9.01269640223229
129,200815,3,2,1,1,1,0,20,0,1,0.0605749207724949,-1.52304396434812,0.0028914963720255,-0.0605058697592605,0.448214087386953,0.803581304824094
129,200815,3,2,1,2,1,0,20,0,1,0.102813628492013,1.72396624395329,-0.0156864499614483,0.101609928113845,0.235341572926606,1.44817798190604
129,200815,3,2,1,3,1,0,20,0,1,0.0729752403759768,-1.36401803183558,0.0149823930855701,-0.0714206805159476,0.336050260684044,1.09170407012598
130,200815,3,2,2,1,1,0,20,0,1,0.106387557328666,-0.327633208108424,0.100728445213545,-0.0342358391049796,0.240633382689375,1.42610735664937
130,200815,3,2,2,2,1,0,20,0,1,0.194336217490649,-1.7023089919534,-0.0254840651129343,-0.192658059405498,0.0186052127564508,3.96548937000013
130,200815,3,2,2,3,1,0,20,0,1,0.0619934764488153,-1.47577485034636,0.00588185104467366,-0.0617138149079935,0.584706987797063,0.538046757109374
129,200815,3,2,1,1,1,0,20,0,0,0.402336499182305,-0.45205465807841,0.361922400081257,-0.175746507486479,9.22068251948148e-17,35.4505502277657
129,200815,3,2,1,2,1,0,20,0,0,0.228699296679252,1.28814442099157,0.0637849890824798,0.219624323492031,0.000721145739038426,7.16556145731705
129,200815,3,2,1,3,1,0,20,0,0,0.359344110124819,-0.139207312048439,0.355867922734892,-0.0498619198361945,1.37232454313541e-12,26.4712788436866
130,200815,3,2,2,1,1,0,20,0,0,0.245855193762496,0.118888249562537,0.244119729577715,0.0291604857795285,0.000451375700325827,7.61604181379931
130,200815,3,2,2,2,1,0,20,0,0,0.454617862724743,1.24879799687838,0.143869649407633,0.431252739223461,1.21175730744564e-10,21.7011271163834
130,200815,3,2,2,3,1,0,20,0,0,0.425182547566794,0.590670995502431,0.35314266795514,0.236792007519077,3.20772457957324e-12,25.3092278257545
129,200815,3,2,1,1,1,0,20,20,0,0.39107641917935,1.93631254347575,-0.139783014369411,0.365241665930851,7.72581646136743e-16,33.4940276747533
129,200815,3,2,1,2,1,0,20,20,0,0.270932276770195,-2.23754094919279,-0.16755293663027,-0.212909163782244,3.68251295971998e-05,10.0563889076358
129,200815,3,2,1,3,1,0,20,20,0,0.278754093298031,2.38972880818495,-0.203606764642204,0.190389416518727,9.12007147785879e-08,15.9292881287335
130,200815,3,2,2,1,1,0,20,20,0,0.144640945301003,2.93216633746509,-0.141480590382316,0.0300706767905028,0.0714044684319038,2.63604638525353
130,200815,3,2,2,2,1,0,20,20,0,0.332849938233308,-2.32893645486152,-0.228858348391779,-0.241687686391557,6.6954316910059e-06,11.6328535451013
130,200815,3,2,2,3,1,0,20,20,0,0.321433694565204,2.95676348089472,-0.315958926392189,0.0590726403247063,3.72440053829334e-07,14.4647468002571
129,200815,3,2,1,1,1,0,20,40,0,0.322436110393949,-2.55710365686318,-0.268909830692861,-0.177911630431278,7.32781178720207e-11,22.7683449176293
129,200815,3,2,1,2,1,0,20,40,0,0.0762793279649423,-0.16410475287576,0.0752545156866974,-0.0124616910386932,0.451404704320203,0.797139414845302
129,200815,3,2,1,3,1,0,20,40,0,0.194361310227154,-2.02916933596284,-0.0860028682959112,-0.174298093960009,0.000410020017765723,7.74414537720925
130,200815,3,2,2,1,1,0,20,40,0,0.0784015462718113,-0.502587637637241,0.068706336234955,-0.03776561688865,0.461803607917304,0.774497109684183
130,200815,3,2,2,2,1,0,20,40,0,0.1397235541819,0.0639727276976548,0.13943774166245,0.00893240131758706,0.128718788158236,2.04988051728836
130,200815,3,2,2,3,1,0,20,40,0,0.248193961206919,-1.271506377197,0.073177953071025,-0.237160767337088,0.000161837143935452,8.62403393314141
129,200815,3,2,1,1,1,0,20,60,0,0.14964773252243,-0.898579582042887,0.0931889341588796,-0.117090846779058,0.00729336479418425,4.90438320295394
129,200815,3,2,1,2,1,0,20,60,0,0.085392757002609,-0.571278894427916,0.0718332543058674,-0.046172573291243,0.368922515880158,0.998993443945408
129,200815,3,2,1,3,1,0,20,60,0,0.167511038987543,-0.508963457235135,0.146279024059389,-0.081623497247537,0.00318067523542222,5.72422942926795
130,200815,3,2,2,1,1,0,20,60,0,0.0766240075028344,-1.99567580686063,-0.0315852572565287,-0.0698112458693678,0.478103424648454,0.739776054250098
130,200815,3,2,2,2,1,0,20,60,0,0.0670925797758702,-2.42361932743528,-0.0505301418904977,-0.0441375013056661,0.624418789074652,0.472648497403058
130,200815,3,2,2,3,1,0,20,60,0,0.186665574392825,-0.449960057970682,0.168085718453772,-0.0811863776460229,0.00741989656655851,4.87816513287645
129,200816,3,1,1,2,1,40,20,0,0,0.547171081850984,2.15689573994595,-0.302648884469586,0.455850683385789,5.16491310790384e-07,13.4728286766289
129,200816,3,1,1,3,1,40,20,0,0,0.114074904543207,0.428152492323676,0.103777861413467,0.0473628475388566,0.306807761430193,1.1841906300353
129,200816,3,1,1,1,1,20,20,0,0,0.521668147972076,2.85351648841952,-0.500171365206492,0.148210195452575,3.49443819573541e-27,56.6046325745922
129,200816,3,1,1,2,1,20,20,0,0,0.509110650156901,2.95159285709141,-0.499948834164069,0.0961499730690082,8.47687606344196e-23,47.4324387008824
129,200816,3,1,1,3,1,20,20,0,0,0.272641547431217,-2.54433499424536,-0.225442102169577,-0.153327335968021,1.6052246889508e-07,15.3870165708375
130,200816,3,1,2,1,1,20,20,0,0,0.708416446960987,2.29743681474737,-0.470645289214821,0.529477925946612,9.31274932785264e-22,41.6538705729608
130,200816,3,1,2,2,1,20,20,0,0,0.635283335934841,2.14924645346112,-0.347326468515882,0.531929733315205,4.99780420872656e-16,31.479623519487
130,200816,3,1,2,3,1,20,20,0,0,0.541449707806152,2.05652120172582,-0.252775533812163,0.478823887864153,6.80768552652579e-15,30.1962819665868
129,200816,3,1,1,1,1,0,20,0,1,0.115744124643115,-0.712911577842007,0.0875558930631963,-0.0757011755477219,0.0860251968460203,2.45159653726036
129,200816,3,1,1,2,1,0,20,0,1,0.0928980525467553,2.80934765629845,-0.0878176888476563,0.0303001929438729,0.19085756016778,1.6569692480601
129,200816,3,1,1,3,1,0,20,0,1,0.0376375041689946,-1.2827085735529,0.0106935415135735,-0.0360864225155191,0.752671387286108,0.284732925734288
129,200816,3,1,1,4,1,0,20,0,1,0.269945820842932,-2.62110253648103,-0.234198392908048,-0.134245517429269,0.316427348711158,1.16593193904903
129,200816,3,1,1,5,1,0,20,0,1,0.0768717090630856,-2.82632730301515,-0.0730830204234835,-0.0238355150995392,0.715778148979541,0.336827800293941
129,200816,3,1,1,6,1,0,20,0,1,0.170398338714585,2.88906906402842,-0.164994153879659,0.042573736296288,0.324302096368451,1.13238815963092
130,200816,3,1,2,1,1,0,20,0,1,0.0385669751144144,-3.06620087865496,-0.0384574212251101,-0.00290487903195862,0.746479987202907,0.293020079186745
130,200816,3,1,2,2,1,0,20,0,1,0.0616071989793352,-1.31981442031658,0.0153004695312197,-0.0596769854986294,0.441005830704276,0.81981654467315
130,200816,3,1,2,3,1,0,20,0,1,0.0211756517905332,-1.34256741324948,0.004791048805204,-0.0206265382480936,0.909917815733143,0.0946141362670758
130,200816,3,1,2,4,1,0,20,0,1,0.0335675612277918,-1.75122359904609,-0.00602369638438704,-0.0330226626523403,0.853543261034684,0.158876144516199
130,200816,3,1,2,5,1,0,20,0,1,0.114552823674695,1.44592264817628,0.0142674850687587,0.113660847619831,0.172458273216963,1.75839482118733
130,200816,3,1,2,6,1,0,20,0,1,0.0269842838537154,-0.623077172480838,0.0219135769682269,-0.0157463240013497,0.915981042691198,0.0881063405868443
129,200816,3,1,1,1,1,0,20,0,0,0.398546390348565,2.68453091295704,-0.357636823871688,0.175883846531856,7.40739861436487e-14,29.0675782225563
129,200816,3,1,1,2,1,0,20,0,0,0.514965799033958,-0.296332678109454,0.492520412248736,-0.15037758374511,1.3653525423108e-24,51.1816264157137
129,200816,3,1,1,3,1,0,20,0,0,0.375404772965563,-0.119207427764583,0.372740602095519,-0.0446451241995788,1.59062950895443e-13,28.4676062001959
129,200816,3,1,1,4,1,0,20,0,0,0.496341936293063,-0.559273878575981,0.420719573358812,-0.26334456196384,0.017014708004976,3.94168508357036
129,200816,3,1,1,5,1,0,20,0,0,0.457846980257693,2.0533481757535,-0.212459837694426,0.405567102583465,3.62760314890528e-06,11.948559867872
129,200816,3,1,1,6,1,0,20,0,0,0.481314927409926,2.03876912551457,-0.217110559262266,0.429566135076368,7.55583057961816e-05,9.03489831455727
130,200816,3,1,2,1,1,0,20,0,0,0.408976406706116,2.12927224938817,-0.216714266390464,0.34683804287461,1.00214105014696e-15,33.1178168459648
130,200816,3,1,2,2,1,0,20,0,0,0.121762607992107,-0.0076547612668208,0.121759040646989,-0.00093205459299554,0.0404809240267271,3.20244466428852
130,200816,3,1,2,3,1,0,20,0,0,0.0736417361234125,1.30487364190356,0.0193530212123259,0.0710532607923492,0.315380464031174,1.15512142874458
130,200816,3,1,2,4,1,0,20,0,0,0.521101301845864,1.21013432190257,0.183893379153078,0.487575421744284,1.3538572309861e-18,38.2880659167491
130,200816,3,1,2,5,1,0,20,0,0,0.344314515676304,0.870895116070929,0.221787484101931,0.263368178793763,8.15402540361213e-08,15.8860330845246
130,200816,3,1,2,6,1,0,20,0,0,0.484085684927594,1.18284073561643,0.183128031493198,0.448110560501807,8.44257902440112e-14,28.3550129925699
129,200816,3,1,1,1,1,0,20,20,0,0.434992038284959,-1.45110719042307,0.0519396037783001,-0.43188001913802,2.03331337283033e-16,34.4376893535772
129,200816,3,1,1,2,1,0,20,20,0,0.466994409614106,2.14833924754629,-0.254963550640841,0.391251027417747,4.51157723511974e-20,42.0901692718896
129,200816,3,1,1,3,1,0,20,20,0,0.343772262862813,2.23938061883633,-0.213096072955088,0.269758099794869,2.16105121105975e-11,23.8722324801914
129,200816,3,1,1,4,1,0,20,20,0,0.468226328356857,1.54524287326047,0.0119634976406397,0.468073465698223,0.0273899921199439,3.50777431306469
129,200816,3,1,1,5,1,0,20,20,0,0.228942086810052,-1.71625441236417,-0.0331841694090696,-0.2265243695799,0.0497473942914508,2.98762530943765
129,200816,3,1,1,6,1,0,20,20,0,0.224562758262487,-1.45268886979376,0.0264609171903995,-0.222998323446386,0.139976056950646,1.96670886353979
130,200816,3,1,2,1,1,0,20,20,0,0.414467084570896,-1.69614608301861,-0.0518174014994352,-0.411215176148139,3.76354782981303e-16,34.0130269101543
130,200816,3,1,2,2,1,0,20,20,0,0.186647368824094,2.2366447970136,-0.115297041928434,0.146778174166019,0.000513786786917974,7.5248439024148
130,200816,3,1,2,3,1,0,20,20,0,0.0334346881832787,-2.2718083252405,-0.0215650855483449,-0.0255504492955729,0.789387150856799,0.236990215269572
130,200816,3,1,2,4,1,0,20,20,0,0.427053121040195,-2.88849743005885,-0.413448067447076,-0.106934857340578,2.07173592270271e-12,25.7147859148142
130,200816,3,1,2,5,1,0,20,20,0,0.164488639449501,-1.67147422363069,-0.016532408355161,-0.163655711730224,0.0263397182650373,3.62557267606501
130,200816,3,1,2,6,1,0,20,20,0,0.316084473327917,-2.74026514426745,-0.290969420794553,-0.123475464937247,4.31554487888896e-06,12.0890367077574
129,200816,3,1,1,1,1,0,20,40,0,0.476783897638851,0.501462200080711,0.418082554013067,0.229193942061315,8.60506707939354e-20,41.3727650786804
129,200816,3,1,1,2,1,0,20,40,0,0.411857127512913,-2.151375265823,-0.225906972871393,-0.34437237562161,1.74242746868731e-15,32.568248348772
129,200816,3,1,1,3,1,0,20,40,0,0.344257433721781,-2.04259927699488,-0.156462594392248,-0.306647415167246,2.01170495730126e-11,23.9396624958867
129,200816,3,1,1,4,1,0,20,40,0,0.22644534134675,2.29735895613291,-0.150428604849997,0.169259349699004,0.446906200938214,0.82043988188234
129,200816,3,1,1,5,1,0,20,40,0,0.1639461846625,-0.680412864430947,0.127437508214989,-0.10314084043358,0.216772468031938,1.53206603352727
129,200816,3,1,1,6,1,0,20,40,0,0.0476253833314635,0.300808937796734,0.0454868664163955,0.014111063782927,0.916321944643325,0.0884589083612849
130,200816,3,1,2,1,1,0,20,40,0,0.343001741682047,0.615114016697437,0.280132149374621,0.197929719051164,3.93302312878969e-11,23.2947385697897
130,200816,3,1,2,2,1,0,20,40,0,0.167695072946792,-1.75880257557895,-0.0313423179300753,-0.164740088009567,0.00223557023856379,6.07427369797605
130,200816,3,1,2,3,1,0,20,40,0,0.074788237814371,0.789390878421282,0.0526717013194708,0.0530939958516156,0.305857361324865,1.18577546926033
130,200816,3,1,2,4,1,0,20,40,0,0.289572428524565,-0.720535079537527,0.217600011721724,-0.191056081453378,5.91874735985591e-06,11.8231589819876
130,200816,3,1,2,5,1,0,20,40,0,0.14690610179629,1.15488081360422,0.0593541142047552,0.1343818881842,0.0552020946160225,2.89190796782758
130,200816,3,1,2,6,1,0,20,40,0,0.10097430035489,-0.970007929375359,0.0570800641924934,-0.0832927103889676,0.291785081828016,1.23369292919131
129,200816,3,1,1,1,1,0,20,60,0,0.342429596678888,2.54917986779126,-0.28407818319535,0.191200456364766,2.95599320680119e-10,21.3409612200631
129,200816,3,1,1,2,1,0,20,60,0,0.127943468685506,0.1780811989094,0.125920094361358,0.0226640908775458,0.0429527908607213,3.14294998642156
129,200816,3,1,1,3,1,0,20,60,0,0.230254574708244,-0.432291728818687,0.209072997881114,-0.0964658008367623,2.09362669675152e-05,10.656451003989
129,200816,3,1,1,4,1,0,20,60,0,0.224567196492781,2.56738331929194,-0.188551565745722,0.121978411186014,0.452965999085788,0.80688681185004
129,200816,3,1,1,5,1,0,20,60,0,0.140427467073991,0.890460774222371,0.0883364465518175,0.109162931984326,0.32637453465829,1.12403279000256
