LTR,date,expNo,sessionNo,ratNo,trialNo,closed,offset,duration,delay,jitter,r,theta,X,Y,pval,z
119,190718,1,4,1,1,1,0,20,0,1,0.0586584111700311,-1.11637659264494,0.0257475822234786,-0.052705514043956,0.513568549907068,0.667516984992532
119,190718,1,4,1,2,1,0,20,0,1,0.0974027020907923,-2.75902907002452,-0.0903615288826856,-0.0363604245378297,0.186656086673315,1.67924968830201
120,190718,1,4,2,1,1,0,20,0,1,0.0638840822447958,-2.35022890611824,-0.0449025830150572,-0.0454415448993069,0.459204302045581,0.779504609173628
119,190718,1,4,1,1,1,0,20,0,0,0.822984540574818,2.36088561197068,-0.584661477994728,0.57920161444368,1.47587039117764e-73,132.074193034903
119,190718,1,4,1,2,1,0,20,0,0,0.812799716660238,2.42107376443348,-0.610789303941344,0.53626467867445,5.8437831843899e-65,117.594521533727
120,190718,1,4,2,1,1,0,20,0,0,0.659595404854526,1.69634291086976,-0.0825925803537827,0.654403975977919,5.25989080076442e-42,83.5326908361994
119,190718,1,4,1,1,1,0,20,20,0,0.684543062236128,-1.93156978929596,-0.241642337994751,-0.640474967929307,1.80112322592778e-46,91.3768447908451
119,190718,1,4,1,2,1,0,20,20,0,0.629599970966772,-1.82073317792785,-0.155727002724551,-0.610037067778499,6.7255929110132e-35,70.1621138491208
120,190718,1,4,2,1,1,0,20,20,0,0.391500257809741,-2.38975868905395,-0.285966484351707,-0.267386652046467,6.23810302681799e-14,29.2750383062328
119,190718,1,4,1,1,1,0,20,40,0,0.429271316089997,-0.451616736000164,0.386233733577176,-0.18734290983294,5.38144348402564e-17,35.7491293866218
119,190718,1,4,1,2,1,0,20,40,0,0.362779579139193,-0.30182505935534,0.346380330140272,-0.10784104011148,3.61486690015084e-11,23.2947970781525
120,190718,1,4,2,1,1,0,20,40,0,0.0765352953704079,-0.355323782501668,0.071754433649683,-0.0266261654965341,0.327089776016662,1.1188114245502
119,190718,1,4,1,1,1,0,20,60,0,0.23088471066362,0.745548566482487,0.169634663185706,0.156626404747397,2.87856795491758e-05,10.3417034259354
119,190718,1,4,1,2,1,0,20,60,0,0.21036444822403,0.599013658187947,0.17373834512885,0.118609394688993,0.000371254373122113,7.83281659055831
120,190718,1,4,2,1,1,0,20,60,0,0.0916954976116683,-1.20812190018724,0.0325313579937337,-0.0857308289318085,0.200867329126925,1.60594027791003
119,190719,1,2,1,1,1,40,20,0,0,0.764155767864919,2.16523896356817,-0.427963212526104,0.633073081314915,0.00136350709716493,5.83934037561225
120,190719,1,2,2,1,1,40,20,0,0,0.668386891619055,1.25561123553753,0.207194890092173,0.635461497187575,0.00177146629315663,5.80763347954637
120,190719,1,2,2,2,1,20,20,0,0,0.890320023084929,1.56975702386261,0.000925312044088854,0.890319542245125,4.42331648587429e-64,107.010415373303
120,190719,1,2,2,3,1,20,20,0,0,0.575979691102358,2.17020703546964,-0.324942405677827,0.475568120835148,9.94560645498669e-12,23.2226823193657
119,190719,1,2,1,1,1,0,20,0,1,0.0775467940409205,-1.91241884793931,-0.0259794393870586,-0.0730655458828516,0.526549964342634,0.643445063464669
120,190719,1,2,2,1,1,0,20,0,1,0.0991266451261368,0.922148173735159,0.0598833648387354,0.078994141488809,0.238539959637846,1.43460939899861
120,190719,1,2,2,2,1,0,20,0,1,0.0499688741476956,-2.73641754191053,-0.0459230635919519,-0.0196967158155309,0.573552311988069,0.556806109540178
120,190719,1,2,2,3,1,0,20,0,1,0.0718648836162017,2.52566469896731,-0.0586588276002698,0.0415175076531821,0.447476833376743,0.805671593558553
119,190719,1,2,1,1,1,0,20,0,0,0.904761371358054,2.94915495986611,-0.888060324860099,0.17303756387294,1.66092069698165e-53,87.5894658838825
120,190719,1,2,2,1,1,0,20,0,0,0.150688228359045,0.333631908382734,0.142379160708524,0.0493469022525633,0.0360539286233293,3.3152135562342
120,190719,1,2,2,2,1,0,20,0,0,0.253704831670405,0.584647905450964,0.211566098214787,0.140021168753441,4.45504166787333e-07,14.4180157212915
120,190719,1,2,2,3,1,0,20,0,0,0.192968150802438,-0.538520662093144,0.165657044893993,-0.098966917205206,0.00268487634369097,5.88339974140978
119,190719,1,2,1,1,1,0,20,20,0,0.631136020226934,-0.550516267253518,0.537888552581207,-0.330164475723823,1.88769803046773e-21,42.6215963349846
120,190719,1,2,2,1,1,0,20,20,0,0.201280601341023,1.57703000496674,-0.00125471036488017,0.201276690598052,0.00259190670667247,5.91502654952575
120,190719,1,2,2,2,1,0,20,20,0,0.196493468414127,2.3220522197425,-0.134118020833293,0.143603759063522,0.00016429231391998,8.64856902098861
120,190719,1,2,2,3,1,0,20,20,0,0.240947548360476,1.17915935169738,0.0919701510212297,0.22270431603823,9.89625586379684e-05,9.11474820656503
119,190719,1,2,1,1,1,0,20,40,0,0.0681561117983016,1.84852840559783,-0.0186867252425885,0.0655443504443411,0.609387429327857,0.497042346574497
120,190719,1,2,2,1,1,0,20,40,0,0.265308777155791,2.92212639989415,-0.258945024998157,0.0577600317226787,2.96151711570682e-05,10.2767570964415
120,190719,1,2,2,2,1,0,20,40,0,0.130611427613774,2.80004564810605,-0.123067002170495,0.0437476627955753,0.0221044251546436,3.80423394019769
120,190719,1,2,2,3,1,0,20,40,0,0.341151477196958,2.59867087202857,-0.292094860028807,0.176252441510518,7.02504076481724e-09,18.2723398718057
119,190719,1,2,1,1,1,0,20,60,0,0.197641512485308,0.289716172576279,0.189404802056776,0.0564622742662165,0.0149767011670621,4.17965191795036
120,190719,1,2,2,1,1,0,20,60,0,0.2094624234838,-1.67053108747701,-0.0208560685471944,-0.208421523016366,0.00157276832395163,6.40567800034919
120,190719,1,2,2,2,1,0,20,60,0,0.197238405030933,-3.11306873983657,-0.197158172541118,-0.00562524838503031,0.000159824987915425,8.67536641746964
120,190719,1,2,2,3,1,0,20,60,0,0.288084679253259,-2.05866530445871,-0.135038123323678,-0.254474925424239,1.72906904554265e-06,13.0298668400111
