LTR,date,expNo,sessionNo,ratNo,trialNo,closed,offset,duration,delay,jitter,r,theta,X,Y,pval,z
82,190403,2,1,1,1,0,40,60,0,0,0.0542749370561443,1.07053966311654,0.0260330151541381,0.047624058147462,0.944104177031084,0.0589153758489686
82,190403,2,1,1,2,0,40,60,0,0,0.107291416784182,-2.15860111737721,-0.0594969096488474,-0.0892836259220804,0.15859915278386,1.84183169848913
82,190403,2,1,1,3,0,40,60,0,0,0.0955204524266254,-0.664419873784542,0.0752008283516531,-0.0588981514736449,0.0261398805301305,3.64053857588309
83,190403,2,1,2,1,0,40,60,0,0,0.125728815194558,1.54555010152778,0.00317384081307747,0.125688749316399,0.73373112414616,0.316154699404547
83,190403,2,1,2,2,0,40,60,0,0,0.0572511997516468,-0.192527535099719,0.0561934123527752,-0.0109544639829585,0.5926065096893,0.524431979680474
83,190403,2,1,2,3,0,40,60,0,0,0.0270352175320789,1.83007752379463,-0.00693144699770213,0.0261315523749523,0.747277702727269,0.291630291815724
82,190403,2,1,1,1,0,20,40,0,0,0.153939633060432,-2.48491136156657,-0.121923673520585,-0.0939788724236797,0.628118973911735,0.473948212535608
82,190403,2,1,1,2,0,20,40,0,0,0.0803294842779489,-1.78508728570008,-0.0170824390319566,-0.0784921417791661,0.3566889526308,1.0324521670978
82,190403,2,1,1,3,0,20,40,0,0,0.0117017842350179,0.107158475656418,0.0116346630642118,0.00125154690890112,0.946763276126349,0.0547727017131655
83,190403,2,1,2,2,0,20,40,0,0,0.0284489421901637,-2.15279986882567,-0.0156383472157842,-0.0237651932055653,0.878870844117772,0.129494769878284
83,190403,2,1,2,3,0,20,40,0,0,0.0693581468921233,-0.395763956184724,0.0639969229409068,-0.0267384815276594,0.146002756688252,1.92422101612374
82,190403,2,1,1,1,0,0,20,0,1,0.132118419878689,-0.832925981708818,0.088877871144745,-0.0977547998413359,0.710335913804334,0.349105537424831
82,190403,2,1,1,2,0,0,20,0,1,0.0821787389473185,-0.434437232871837,0.0745449138374255,-0.0345890294160203,0.339941250540433,1.08053522159544
82,190403,2,1,1,3,0,0,20,0,1,0.103832339326711,-1.15456073019613,0.0419815264214506,-0.0949668685878517,0.0136079668454695,4.29089956664278
83,190403,2,1,2,2,0,0,20,0,1,0.0473366206142277,-0.150558591695799,0.0468011226689504,-0.0071000400070127,0.699350517523597,0.358520904188052
83,190403,2,1,2,3,0,0,20,0,1,0.0203884666420649,-1.49117955511816,0.00162154950453044,-0.0203238812538096,0.846973846834441,0.166275828805838
82,190403,2,1,1,1,0,0,20,0,0,0.266756828736615,-1.81872335063972,-0.0654607644507014,-0.258600259077878,0.243457154401274,1.42318411355231
82,190403,2,1,1,2,0,0,20,0,0,0.104134515602958,0.0287298793747156,0.104091541933601,0.00299136051791513,0.176520261369611,1.73503957437804
82,190403,2,1,1,3,0,0,20,0,0,0.0340504033937598,-1.33748762659309,0.00787237971455108,-0.0331278675575066,0.629186854949775,0.463771988511108
83,190403,2,1,2,2,0,0,20,0,0,0.0472481623303436,-1.79906266851729,-0.0106917477672768,-0.0460225528765564,0.700285477314288,0.357182214975119
83,190403,2,1,2,3,0,0,20,0,0,0.0402702711419934,-1.53750266837799,0.00134049697013093,-0.0402479540563584,0.523022770393251,0.648677895139868
82,190403,2,1,1,1,0,0,20,20,0,0.382875487288148,-0.454988642338716,0.343924039886314,-0.168255441381293,0.0514176140002725,2.93187277532273
82,190403,2,1,1,2,0,0,20,20,0,0.0730304224818884,2.40627328833282,-0.054160570209652,0.0489905627896686,0.426636624584044,0.853350817261298
82,190403,2,1,1,3,0,0,20,20,0,0.0593450716505822,-1.05264457807125,0.0293921506679203,-0.0515552035038851,0.245443322831386,1.40521317415588
83,190403,2,1,2,2,0,0,20,20,0,0.0524060800327138,-0.461792272834078,0.0469168252329443,-0.0233497052327555,0.64509741618832,0.439423555903233
83,190403,2,1,2,3,0,0,20,20,0,0.0471545865103361,1.13759415717241,0.0197945203872491,0.0427987382010212,0.412062620219859,0.887198456555348
82,190403,2,1,1,1,0,0,20,40,0,0.215628398718617,0.858392698403853,0.140946517664814,0.163186045641523,0.399517699527816,0.929912126679097
82,190403,2,1,1,2,0,0,20,40,0,0.105310651792923,-1.79272850990215,-0.0231804359124479,-0.102727799411645,0.169682458879205,1.77445334096803
82,190403,2,1,1,3,0,0,20,40,0,0.0384589672284658,-0.885226673545054,0.024348912853374,-0.0297694911467933,0.554528698396694,0.590157771951802
83,190403,2,1,2,2,0,0,20,40,0,0.075066329877398,1.09320450949745,0.0345036224413855,0.0666667377309303,0.406551067038322,0.901592621001973
83,190403,2,1,2,3,0,0,20,40,0,0.0526210016151596,-2.49353398512521,-0.0419524705744346,-0.0317641310865547,0.331476225096888,1.10481895458207
82,190403,2,1,1,1,0,0,20,60,0,0.240292918585648,2.99619637311671,-0.237757484351389,0.0348147290282083,0.318998842674644,1.15481373444818
82,190403,2,1,1,2,0,0,20,60,0,0.059227350181738,-1.33155104693195,0.0140350738098617,-0.057540383320777,0.571208697905467,0.561260641528036
82,190403,2,1,1,3,0,0,20,60,0,0.0528606959463553,-1.26267516593547,0.0160310007506235,-0.0503712238372916,0.328148629365681,1.11490701719728
83,190403,2,1,2,2,0,0,20,60,0,0.0889937543146243,-2.02011342803887,-0.0386544833324639,-0.0801605839880922,0.282033347633523,1.26718212912187
83,190403,2,1,2,3,0,0,20,60,0,0.0353939912286448,-0.340849909201581,0.0333578064605236,-0.0118317945906628,0.606911935131271,0.499841111422262
82,190404,1,1,1,1,0,40,60,0,0,0.0795541722027788,-2.11590264296518,-0.0412495543887021,-0.0680245586358551,0.0799742749213398,2.52521765963288
82,190404,1,1,1,2,0,40,60,0,0,0.124135024381909,-0.900324524445722,0.0771320082975457,-0.0972633413691128,0.0848116552788833,2.46552068452756
82,190404,1,1,1,3,0,40,60,0,0,0.192701832968756,2.43906967266435,-0.147072814945364,0.124513386965278,0.481386942937842,0.742679928590367
82,190404,1,1,1,4,0,40,60,0,0,0.340388718822424,2.41841768807849,-0.255192288511434,0.225258464404488,0.0976081397516003,2.31728959803142
82,190404,1,1,1,5,0,40,60,0,0,0.0622249516191191,2.40663475022737,-0.0461621392761931,0.0417253100820961,0.538926310667108,0.619511136640275
82,190404,1,1,1,6,0,40,60,0,0,0.0557757341387959,-0.728213098731741,0.0416290470108006,-0.0371208157735547,0.289189874588226,1.24126207496993
83,190404,1,1,2,1,0,40,60,0,0,0.0259249043172948,-0.402541663460094,0.0238526813374878,-0.0101562914921318,0.764487462923698,0.268840265544355
83,190404,1,1,2,2,0,40,60,0,0,0.0541638400367879,2.96211783172778,-0.0532938376635132,0.00966894175315231,0.627922284123201,0.46646172923739
83,190404,1,1,2,3,0,40,60,0,0,0.175563368312358,-0.208478751631624,0.171761877529362,-0.0363366718449707,0.545587848083607,0.61644992586361
83,190404,1,1,2,4,0,40,60,0,0,0.126576295527637,-1.61061099654388,-0.00503826204277555,-0.126475983906384,0.730652897300642,0.320431171789992
83,190404,1,1,2,5,0,40,60,0,0,0.0487842521913931,3.0389181460771,-0.0485273348909264,0.00500010302467096,0.683982470299028,0.380784521899751
83,190404,1,1,2,6,0,40,60,0,0,0.100802116988685,-2.27302680810905,-0.0651103100017123,-0.0769526758526397,0.0170826646491128,4.06442671576021
82,190404,1,1,1,1,0,20,40,0,0,0.0867943062149609,-2.19758834121455,-0.0509091647508307,-0.0702958642859534,0.0490353498366182,3.01330063653456
82,190404,1,1,1,2,0,20,40,0,0,0.104038187781789,2.57868904118724,-0.0879860507649501,0.0555193604763811,0.177088831592281,1.731831122707
82,190404,1,1,1,3,0,20,40,0,0,0.139409773045789,2.75360002730249,-0.129047497046265,0.0527430405529753,0.683183803996156,0.388701696413571
82,190404,1,1,1,4,0,20,40,0,0,0.104140214840138,-0.0996306950640349,0.103623780015462,-0.010358405391624,0.808833421215302,0.216903686939003
