LTR,date,expNo,sessionNo,ratNo,trialNo,closed,offset,duration,delay,jitter,r,theta,X,Y,pval,z
128,200814,3,3,2,2,1,40,20,0,0,0.876585495050919,2.08542523424505,-0.431465773448265,0.763046143084647,1.47585660752273e-29,49.9461384586882
128,200814,3,3,2,1,1,20,20,0,0,0.634875926607499,1.29841151175803,0.170800093648693,0.611469353439179,1.5834064063687e-06,12.0920232655719
128,200814,3,3,2,2,1,20,20,0,0,0.917618623272957,2.14465731999976,-0.498155506550627,0.770626387473623,4.49876384958564e-112,180.193122684355
127,200814,3,3,1,1,1,0,20,0,1,0.0843771881577221,-2.51451819042227,-0.0683242266758694,-0.0495107052115807,0.41149276568249,0.889938735175454
127,200814,3,3,1,2,1,0,20,0,1,0.156429823560767,-2.55437084376776,-0.130225191818404,-0.0866700012409867,0.204323103052294,1.59056883045143
128,200814,3,3,2,1,1,0,20,0,1,0.046620451352686,-1.24825074081237,0.0147778392106114,-0.0442163086721797,0.556510816277035,0.586835950768603
128,200814,3,3,2,2,1,0,20,0,1,0.1156335207782,-0.0268969852822724,0.115591695890696,-0.00310981810967101,0.12087317731429,2.11263555815487
127,200814,3,3,1,1,1,0,20,0,0,0.896757019243744,2.06866867019754,-0.428252825466343,0.787891279963814,1.0278843704553e-60,100.521643945365
127,200814,3,3,1,2,1,0,20,0,0,0.918033252998927,1.96163955569562,-0.349741466678552,0.848802662635626,3.69058353975771e-34,54.7810284847665
128,200814,3,3,2,1,1,0,20,0,0,0.872702648576563,1.70665881919472,-0.118203127947681,0.864660588540921,2.74132435787407e-120,205.634676464788
128,200814,3,3,2,2,1,0,20,0,0,0.913776601139965,2.88182686159252,-0.883119544159374,0.234707365701731,1.3721650854765e-81,131.928052932963
127,200814,3,3,1,1,1,0,20,20,0,0.793161319727933,-2.0166715601627,-0.342049003031181,-0.715616767996622,6.68958123159417e-43,78.6381098890695
127,200814,3,3,1,2,1,0,20,20,0,0.842945806400515,-2.26895739309835,-0.541854082061883,-0.645718039302828,1.91297296881266e-26,46.1862461143339
