LTR,date,expNo,sessionNo,ratNo,trialNo,closed,offset,duration,delay,jitter,r,theta,X,Y,pval,z
100,181108,1,1,2,2,1,0,20,40,0,0.456569478925204,0.445070324404185,0.412090659021683,0.196562910624329,0.00187974809507679,6.04521498349495
99,181108,1,1,1,1,1,0,20,60,0,0.238568882091543,1.03936967107912,0.12089806250493,0.20566664772141,5.9477451076401e-05,9.61865384390701
99,181108,1,1,1,2,1,0,20,60,0,0.0880146412517235,-1.91497653222622,-0.0296983469381956,-0.0828527927339094,0.507047632815601,0.681698782570923
100,181108,1,1,2,1,1,0,20,60,0,0.237042817305206,0.628307165785166,0.191773251061222,0.139328092692747,0.000250262508882295,8.20363739645441
100,181108,1,1,2,2,1,0,20,60,0,0.40110980290517,0.954004797016385,0.232010280984788,0.327200708287718,0.00839296095986427,4.66578314561211
99,181108,1,2,1,1,1,40,60,0,0,0.429845692757415,-0.847397343503871,0.284530438721862,-0.322195203289631,5.26197554044443e-21,44.5289240192866
100,181108,1,2,2,1,1,40,60,0,0,0.463650619686091,2.3542827055602,-0.327223118987275,0.328476677308353,3.0405105195883e-23,49.0135925468475
99,181108,1,2,1,1,1,20,40,0,0,0.20294121824718,2.08249834323195,-0.0993725956196912,0.176946956185901,1.2912569897742e-05,11.1611724152491
100,181108,1,2,2,1,1,20,40,0,0,0.345339865645987,1.69281602478474,-0.0420337791748248,0.34277220455088,5.00755610583701e-12,25.2830400345303
99,181108,1,2,1,1,1,0,20,0,1,0.0396138167282755,-2.70186592627237,-0.0358452761870822,-0.016863293001463,0.749707034287594,0.288742823543777
100,181108,1,2,2,1,1,0,20,0,1,0.132473480839673,-2.51170243165232,-0.10705078374021,-0.0780343054456558,0.268961952120774,1.31619173443344
99,181108,1,2,1,1,1,0,20,0,0,0.477556399856524,1.56290441428256,0.00376879420557144,0.477541528282264,3.56736530224371e-20,42.191121283126
100,181108,1,2,2,1,1,0,20,0,0,0.197886757139702,0.222537673445376,0.193006971050715,0.0436746811905476,0.0505001595883897,2.97609681749632
99,181108,1,2,1,1,1,0,20,20,0,0.329198340890139,-2.78994112885055,-0.309053090493408,-0.113391952542029,1.31008779844758e-09,19.9403647666469
100,181108,1,2,2,1,1,0,20,20,0,0.175333452557678,3.10123641630101,-0.175190695634114,0.00707387793439385,0.0964253194432943,2.33637828852046
99,181108,1,2,1,1,1,0,20,40,0,0.263436574187239,-0.978668542430215,0.147031282100493,-0.218587810052148,2.34680533862535e-06,12.7693844659896
100,181108,1,2,2,1,1,0,20,40,0,0.341030612198064,-1.03194588937245,0.174999743501791,-0.292706283209796,0.000132508492188203,8.72264088421396
99,181108,1,2,1,1,1,0,20,60,0,0.214086279517776,0.820423581969231,0.14598788441415,0.156590142352717,0.000201745945339501,8.43326005430847
100,181108,1,2,2,1,1,0,20,60,0,0.292890350190053,0.411042450454497,0.268493988164215,0.117028780879433,0.00145528434590463,6.4338567925839
100,181109,1,1,2,1,1,40,60,0,0,0.0757629230668074,0.0523395911046498,0.0756591730366152,0.00396359017085487,0.310437086922564,1.1709641843719
99,181109,1,1,1,1,1,20,40,0,0,0.577677420293525,2.30973309262288,-0.389067109144172,0.427010522703105,3.48536270123352e-18,36.708232210868
100,181109,1,1,2,1,1,20,40,0,0,0.159757366630862,0.700616900301908,0.122125660015434,0.102993880199857,0.000985259612491573,6.89105237206348
99,181109,1,1,1,1,1,0,20,0,1,0.126200406507356,-0.59373543836849,0.104602044192933,-0.0706042134244239,0.128125890164376,2.05452399573823
100,181109,1,1,2,1,1,0,20,0,1,0.0916315410018806,-0.679610078689345,0.0712726472461116,-0.0575894874166343,0.252665092193445,1.37699964624621
99,181109,1,1,1,1,1,0,20,0,0,0.211476685810163,2.82093173465499,-0.200697149793044,0.0666561528007656,0.00273234887566309,5.85863291200382
100,181109,1,1,2,1,1,0,20,0,0,0.146281867831404,2.53867706980085,-0.120490304185952,0.0829486073024792,0.0290427703522701,3.5307335012803
99,181109,1,1,1,1,1,0,20,20,0,0.24497797836906,-1.34957280795193,0.0537539225842241,-0.239007794208894,0.000374001843365962,7.80184728515291
100,181109,1,1,2,1,1,0,20,20,0,0.374639983099074,-1.66805386166747,-0.0363791459729248,-0.372869514273767,4.56582041370247e-11,23.0182391775818
99,181109,1,1,1,1,1,0,20,40,0,0.189158683326083,-0.0840409563280225,0.188491073640263,-0.0158783700548348,0.00932003802059396,4.65153097209545
100,181109,1,1,2,1,1,0,20,40,0,0.41625617933881,0.467942254517061,0.371507942687261,0.187752644077313,1.30500463320878e-13,28.4161499213899
99,181109,1,1,1,1,1,0,20,60,0,0.0272518879017921,1.78264415491322,-0.00573016660773301,0.026642645980823,0.908962421935434,0.0958038358533277
100,181109,1,1,2,1,1,0,20,60,0,0.239610292860518,2.4634711321134,-0.186597119465689,0.150315027365233,7.30030732188426e-05,9.41574716093135
99,181110,1,1,1,1,1,40,60,0,0,0.53342826659833,-0.880330130550464,0.339738684030551,-0.411246084697823,3.25819880682595e-24,50.0800459466735
99,181110,1,1,1,1,1,20,40,0,0,0.254324201767534,-1.11528174468584,0.111883443398173,-0.228391975993162,7.49411981530067e-08,16.1701999011734
100,181110,1,1,2,1,1,20,40,0,0,0.47990981694348,2.05061688675959,-0.221535972436644,0.425717330297082,5.29466410149895e-24,50.4386416953207
99,181110,1,1,1,1,1,0,20,0,1,0.0739523116042218,-2.56131761613675,-0.0618471975742637,-0.0405446487692014,0.295671260206278,1.21957459932857
100,181110,1,1,2,1,1,0,20,0,1,0.0561243679740766,-1.71732622766154,-0.00819450041756865,-0.0555229217836744,0.656486805637037,0.422092587185601
99,181110,1,1,1,1,1,0,20,0,0,0.303833391151509,1.42920357502115,0.0428770001411804,0.30079277324683,7.32126318912146e-10,20.5861846960336
100,181110,1,1,2,1,1,0,20,0,0,0.0938495007799468,2.824854991036,-0.0891811063266083,0.0292311318803675,0.307761734526985,1.18023565875046
99,181110,1,1,1,1,1,0,20,20,0,0.267442886114831,-3.0613587254334,-0.266582518266903,-0.0214349781410428,9.13644334153443e-08,15.950230505355
100,181110,1,1,2,1,1,0,20,20,0,0.200720474533496,-1.85140656931271,-0.0555879445037998,-0.192869617417555,0.00436781368289951,5.39868699219152
99,181110,1,1,1,1,1,0,20,40,0,0.338105890013035,-1.18244996549579,0.128026645684744,-0.312929338439559,4.16887418459716e-12,25.492377208116
100,181110,1,1,2,1,1,0,20,40,0,0.198555313930858,0.0044303094888607,0.198553365347719,0.000879658613760924,0.00511331243236587,5.24342028779416
99,181110,1,1,1,1,1,0,20,60,0,0.254037450177532,0.563108692363101,0.214813998080012,0.135609632112113,4.5751015166943e-07,14.3913108186726
100,181110,1,1,2,1,1,0,20,60,0,0.295184970199885,1.0481644468593,0.147345241180374,0.255780270023715,7.45611855409148e-06,11.5888441620437
99,181110,1,2,1,1,1,0,20,0,1,0.332513857337619,1.35133796356476,0.0723886022999196,0.32453868117469,0.0248187795118545,3.64866035561091
100,181110,1,2,2,1,1,0,20,0,1,0.0664501815117026,2.95287575544583,-0.0652704085020593,0.0124659695536498,0.554248742957365,0.591693967473721
99,181110,1,2,1,1,1,0,20,0,0,0.624368938383762,1.49825644702913,0.0452519371363179,0.622726933257167,7.00622460534556e-07,12.8646068502094
100,181110,1,2,2,1,1,0,20,0,0,0.295380140854837,-3.02591988677356,-0.293406222225214,-0.0340912946505644,6.71146068400529e-06,11.6914232999307
99,181110,1,2,1,1,1,0,20,20,0,0.303101635551837,-2.91031564062259,-0.295031394140768,-0.0694771757165882,0.0470669808512533,3.03172984864856
100,181110,1,2,2,1,1,0,20,20,0,0.249080745325091,-0.743907591422434,0.18328060805321,-0.16866960723067,0.000221693547520189,8.3135231706882
99,181110,1,2,1,1,1,0,20,40,0,0.133434764181408,-1.93636506571187,-0.0477003274518111,-0.124617474910777,0.559164335124923,0.587559597640886
100,181110,1,2,2,1,1,0,20,40,0,0.17772395906172,0.448105436638944,0.160177193603984,0.0770004693084652,0.0142593479111489,4.23249795369266
99,181110,1,2,1,1,1,0,20,60,0,0.345745326474303,-0.72755682430748,0.258203113352554,-0.229936910986189,0.0182119218950165,3.94481441570113
100,181110,1,2,2,1,1,0,20,60,0,0.199601923148014,1.67845861517265,-0.0214481089362464,0.198446230368442,0.00464256731471453,5.3386843150677
99,181110,1,3,1,1,1,40,60,0,0,0.311308971812007,1.34864923829016,0.0685889800642277,0.303659064979786,0.0218328074597538,3.77961776129532
100,181110,1,3,2,1,1,40,60,0,0,0.0690189669685472,-2.75701417078518,-0.0639775907504602,-0.0258937383004472,0.534102838788848,0.628797549785515
99,181110,1,3,1,1,1,20,40,0,0,0.427937326110969,1.60001452788702,-0.0125017798702187,0.427754673357384,0.0749316081222837,2.56382497110608
100,181110,1,3,2,1,1,20,40,0,0,0.173699728900744,-0.232475707703007,0.169027033537352,-0.0400182177733422,0.000423193944058759,7.72392852996912
99,181110,1,3,1,1,1,0,20,0,1,0.193743972109813,1.2999044318138,0.0518441263678588,0.18667863640503,0.339595675988757,1.08856507513775
100,181110,1,3,2,1,1,0,20,0,1,0.0363887522523795,-1.45751040264098,0.00411352161852065,-0.036155500693242,0.752673689206028,0.284690377454287
99,181110,1,3,1,1,1,0,20,0,0,0.246526313150694,2.0499610843137,-0.113658037489058,0.218762596414035,0.172247186794901,1.76248146919454
100,181110,1,3,2,1,1,0,20,0,0,0.312231854762861,1.89889137842718,-0.100613680215857,0.295576755652533,4.39693122880158e-10,21.0575659237897
99,181110,1,3,1,1,1,0,20,20,0,0.169549526813164,3.11711260494669,-0.169498726141922,0.00415016612121883,0.438100644130117,0.833664219234467
100,181110,1,3,2,1,1,0,20,20,0,0.342175022224768,-2.39539600051902,-0.251250933723169,-0.232285845754226,5.04275903522724e-12,25.2900891002564
99,181110,1,3,1,1,1,0,20,40,0,0.200371143713287,-1.58405308630835,-0.00265619426337654,-0.200353537191151,0.314774713523391,1.16430926175616
100,181110,1,3,2,1,1,0,20,40,0,0.402800422127291,-0.883608775244473,0.255522722586134,-0.311378095421135,1.66102924602205e-16,34.8833587141736
99,181110,1,3,1,1,1,0,20,60,0,0.193675734648237,0.625329932042373,0.157026481778193,0.11337095841483,0.339856488245441,1.08779841555449
100,181110,1,3,2,1,1,0,20,60,0,0.280338480420669,0.610378206940247,0.229718124548434,0.160683685726087,3.38675631031357e-08,16.8967776749825
99,181111,1,1,1,1,1,40,60,0,0,0.688069625365605,-0.221823307161723,0.671210493696136,-0.151381248848573,2.45816303541422e-10,19.4110321833814
99,181111,1,1,1,2,1,40,60,0,0,0.862059687418599,-1.29095853380221,0.238100674462697,-0.828525783239521,2.00905206805819e-62,107.756301177477
99,181111,1,1,1,3,1,40,60,0,0,0.884037702091336,-1.2722753925587,0.260001568983018,-0.844938958058686,2.66601304311082e-61,103.160990950899
99,181111,1,1,1,4,1,40,60,0,0,0.733979215063247,-1.02407989652314,0.381584852107285,-0.626991617796539,5.13941613122819e-15,28.0137253835327
99,181111,1,1,1,5,1,40,60,0,0,0.804161098816852,-1.09000459609549,0.371909463835087,-0.712992583103236,1.32077890653798e-34,62.7274820664817
100,181111,1,1,2,1,1,40,60,0,0,0.541924863627324,-0.65510772533007,0.429736825664123,-0.330164835325655,5.47499130238465e-36,74.8890522434608
100,181111,1,1,2,2,1,40,60,0,0,0.570909778664359,-0.566944184660917,0.481588693067369,-0.306611001244656,9.37146645671509e-20,40.0903709710742
100,181111,1,1,2,3,1,40,60,0,0,0.277702813688555,-1.16487824613332,0.109654400703767,-0.25513675771405,5.62355082879085e-09,18.6627623607907
100,181111,1,1,2,4,1,40,60,0,0,0.65640927503647,0.316306979258519,0.623845233140394,0.204181932212209,4.20089084130127e-44,87.8981198161964
99,181111,1,1,1,1,1,20,40,0,0,0.352065385971216,-1.4810075388842,0.0315690658995874,-0.350647158946553,1.33930191379381e-14,30.9875089997654
99,181111,1,1,1,2,1,20,40,0,0,0.083375923166162,1.59472033885435,-0.00199449631748498,0.0833520638511686,0.161864836246292,1.82130467571816
99,181111,1,1,1,3,1,20,40,0,0,0.0470024481654245,-1.26045384226295,0.0143538322014148,-0.0447570959142463,0.546315121440626,0.605329056590896
99,181111,1,1,1,4,1,20,40,0,0,0.175893133225286,-1.17478150087609,0.0678498388656223,-0.162279985462525,0.000191792841029025,8.50805843684724
99,181111,1,1,1,5,1,20,40,0,0,0.437100749367925,-1.33550583338648,0.101899324054672,-0.425057164220535,6.14160599496382e-19,39.9309266054824
100,181111,1,1,2,1,1,20,40,0,0,0.266239044278002,-0.54707766014799,0.227381016284194,-0.138495856008875,1.05193927691152e-08,18.0752233180064
100,181111,1,1,2,2,1,20,40,0,0,0.397153777316679,-0.15977661526532,0.392095169287209,-0.0631862410540548,3.43533926194138e-19,40.8523608147588
100,181111,1,1,2,3,1,20,40,0,0,0.239717590093396,-0.792509432642788,0.168296255400093,-0.170707039744973,6.06573280711588e-07,14.1362726580456
100,181111,1,1,2,4,1,20,40,0,0,0.246702911267304,0.740281305730258,0.182135541242185,0.166400033185633,7.34241712511504e-07,13.9374727519578
99,181111,1,1,1,1,1,0,20,0,1,0.0737183579356855,-2.85483331983467,-0.0707081069695571,-0.0208508969954656,0.285265971852261,1.25534554454552
99,181111,1,1,1,2,1,0,20,0,1,0.0676267124130751,-2.34615214990074,-0.0473366860205994,-0.0482971053831175,0.410433691353139,0.891807585201149
99,181111,1,1,1,3,1,0,20,0,1,0.0108351473565386,3.13438978080873,-0.0108348662865751,7.80435131349548e-05,0.97558923322694,0.0247714882481978
99,181111,1,1,1,4,1,0,20,0,1,0.0511216868415195,-2.64638927536446,-0.044980544962152,-0.0242935678818531,0.567690798259844,0.567113629818357
99,181111,1,1,1,5,1,0,20,0,1,0.0520388719780081,-2.72220110669144,-0.0475290206791599,-0.021190478758714,0.511352444230653,0.671594960792393
100,181111,1,1,2,1,1,0,20,0,1,0.112143682727168,-3.10486872706872,-0.112068070117378,-0.0041174307253545,0.16990257449409,1.77324498616124
100,181111,1,1,2,2,1,0,20,0,1,0.0720083977708908,-2.43243990117672,-0.0546481717043473,-0.0468912217680773,0.23921805925157,1.43111778047051
100,181111,1,1,2,3,1,0,20,0,1,0.07786161856296,-0.906473953969125,0.0480036931623637,-0.0613031572434692,0.312634885746713,1.16398687588682
100,181111,1,1,2,4,1,0,20,0,1,0.115307469749353,-1.38648081386333,0.0211328246971624,-0.113354383683724,0.3070913680271,1.18332731961982
99,181111,1,1,1,1,1,0,20,0,0,0.379478546175462,1.29823620570946,0.102154839139858,0.365470047812064,1.06404191977978e-15,33.2649163787192
99,181111,1,1,1,2,1,0,20,0,0,0.514334705648522,1.58667093918709,-0.00816452116753688,0.514269899983128,8.93583082870732e-25,51.5853369397376
99,181111,1,1,1,3,1,0,20,0,0,0.436865914769509,1.62928132897197,-0.0255355407980774,0.436118978770186,3.52471220792096e-19,40.4605874273288
99,181111,1,1,1,4,1,0,20,0,0,0.418511651200158,1.52202761789619,0.0204021832623282,0.418014058505707,5.53498017572601e-18,38.0079844752913
99,181111,1,1,1,5,1,0,20,0,0,0.362429335945365,1.6403890097185,-0.0252020754887043,0.361552041820897,2.43304440664119e-15,32.5760458413419
100,181111,1,1,2,1,1,0,20,0,0,0.444502397504932,1.65542879050561,-0.0375744400629915,0.442911439050275,1.93241385703426e-13,27.8591157756562
100,181111,1,1,2,2,1,0,20,0,0,0.112629888837735,1.96177307367308,-0.042922308561368,0.104130530044571,0.0296378139872756,3.51388124510934
100,181111,1,1,2,3,1,0,20,0,0,0.327433962306376,1.64779638300054,-0.0251875267632443,0.326463762410477,6.08251519511097e-10,20.6921089366291
100,181111,1,1,2,4,1,0,20,0,0,0.249210588428858,-2.73934093191534,-0.229319047345608,-0.0975637838009615,0.00375888216292867,5.52742664727015
99,181111,1,1,1,1,1,0,20,20,0,0.390320064001091,-3.04363509378479,-0.388448867100291,-0.0381736821686914,1.32459983894343e-16,35.1927927955795
99,181111,1,1,1,2,1,0,20,20,0,0.389475655371164,-2.64995321027064,-0.343346201097471,-0.183860469701163,4.59979928180323e-14,29.5798007947255
99,181111,1,1,1,3,1,0,20,20,0,0.34042213431643,-2.80636205950044,-0.321472356567964,-0.11199443510815,1.2054783342552e-11,24.4522054313688
99,181111,1,1,1,4,1,0,20,20,0,0.333890095281794,-2.61398896089967,-0.288486386352585,-0.168101756732382,1.62057001267855e-11,24.191723272821
99,181111,1,1,1,5,1,0,20,20,0,0.218827951715001,-3.08445450538828,-0.218470837643812,-0.0124966215832084,6.16552209478698e-06,11.8756467680421
100,181111,1,1,2,1,1,0,20,20,0,0.581166521437063,-2.47196295452386,-0.455664519976473,-0.360727557685668,1.96295804124406e-23,47.6233881151351
100,181111,1,1,2,2,1,0,20,20,0,0.21314770549572,-2.65220804305138,-0.188128920138752,-0.100197074635527,3.17091451641105e-06,12.5392166428329
100,181111,1,1,2,3,1,0,20,20,0,0.404014736850274,-2.57343821332714,-0.340542189073735,-0.217391179795925,5.61897167834093e-15,31.5029861652938
100,181111,1,1,2,4,1,0,20,20,0,0.282937383687864,-0.796674824661129,0.197798182898886,-0.202310261553961,0.000723783106930199,7.12476711484388
99,181111,1,1,1,1,1,0,20,40,0,0.337548010501922,-1.23706636716073,0.110570421491586,-0.318924507187796,1.7818738578504e-12,26.319830319969
99,181111,1,1,1,2,1,0,20,40,0,0.338945799359561,-0.775455851185539,0.242041870989434,-0.23727618420614,1.00289901282747e-10,22.4024297061809
99,181111,1,1,1,3,1,0,20,40,0,0.235167194541277,-0.878129600424388,0.150175799386641,-0.180971927842409,7.45790939769599e-06,11.6690615809555
99,181111,1,1,1,4,1,0,20,40,0,0.21056302956157,-0.829549444447188,0.142173877994026,-0.155317023646111,6.08391148175602e-05,9.62108330373784
99,181111,1,1,1,5,1,0,20,40,0,0.200537570179443,-1.64871901335935,-0.0156106172255112,-0.199929051624104,4.29683973706804e-05,9.97339862926179
100,181111,1,1,2,1,1,0,20,40,0,0.529863300495777,-0.442438147544558,0.478843013287161,-0.226857853816767,4.01760724327372e-19,39.3057164097189
100,181111,1,1,2,2,1,0,20,40,0,0.31569634455616,-0.939509131208337,0.186319044759603,-0.254851712817455,5.80237605868349e-13,27.5073142226496
100,181111,1,1,2,3,1,0,20,40,0,0.381433574036437,-0.761762431689302,0.27601323314836,-0.263264632127445,2.29815893549049e-13,28.0798732806265
100,181111,1,1,2,4,1,0,20,40,0,0.295890759908676,0.00390957152524311,0.295888498603482,0.00115680314260854,0.00036197860820057,7.79206942014071
99,181111,1,1,1,1,1,0,20,60,0,0.238051863449083,0.527798379054233,0.205657282944201,0.119890665456446,1.86109726367792e-06,13.0337986290636
99,181111,1,1,1,2,1,0,20,60,0,0.163285171887113,0.690645259040269,0.125865945571455,0.104018320999752,0.00555079804725974,5.17243718749158
99,181111,1,1,1,3,1,0,20,60,0,0.0695367045854013,0.531033451558656,0.059960399294768,0.0352151075677663,0.362680152845109,1.01542418976545
99,181111,1,1,1,4,1,0,20,60,0,0.118065924547563,0.714779269929217,0.0891678653200618,0.0773863963079697,0.0490710989344988,3.0109455084825
99,181111,1,1,1,5,1,0,20,60,0,0.10828222256269,-0.377961083700843,0.100639552903856,-0.0399589803977529,0.0550936069024876,2.89608481160965
100,181111,1,1,2,1,1,0,20,60,0,0.354667127049405,1.35031992137139,0.07756375751275,0.346081832129313,1.33358688332233e-08,17.610427941327
100,181111,1,1,2,2,1,0,20,60,0,0.29352063572313,0.825493449967046,0.199064057433693,0.215703186423719,2.88733753715031e-11,23.7786043523057
100,181111,1,1,2,3,1,0,20,60,0,0.2354291512682,0.650727001829182,0.187317701364829,0.142614739849224,2.1130022760239e-05,10.6419619712381
100,181111,1,1,2,4,1,0,20,60,0,0.290499493803204,1.30829107099912,0.0753848500815854,0.280547821731152,0.000484969482206137,7.51070607509267
